School_Name,URL
"Kennesaw State University",https://www.usnews.com/best-colleges/kennesaw-state-university-1577
"Long Island University",https://www.usnews.com/best-colleges/long-island-university-667002
"Regent University",https://www.usnews.com/best-colleges/regent-university-30913
"Tarleton State University",https://www.usnews.com/best-colleges/tarleton-state-university-3631
"The University of Akron",https://www.usnews.com/best-colleges/the-university-of-akron-3123
"University of Findlay",https://www.usnews.com/best-colleges/university-of-findlay-3045
"University of Louisiana at Lafayette",https://www.usnews.com/best-colleges/university-of-louisiana-at-lafayette-2031
"University of West Georgia",https://www.usnews.com/best-colleges/university-of-west-georgia-1601
"William Carey University",https://www.usnews.com/best-colleges/william-carey-university-2447
"Wingate University",https://www.usnews.com/best-colleges/wingate-university-2985
"Baker University",https://www.usnews.com/best-colleges/baker-university-1903
"Briar Cliff University",https://www.usnews.com/best-colleges/briar-cliff-university-1846
"Capitol Technology University",https://www.usnews.com/best-colleges/capitol-technology-university-1436
"Dallas Baptist University",https://www.usnews.com/best-colleges/dallas-baptist-university-3560
"East Texas A&M University",https://www.usnews.com/best-colleges/east-texas-am-university-3565
"Gardner-Webb University",https://www.usnews.com/best-colleges/gardnerwebb-university-2929
"Mary Baldwin University",https://www.usnews.com/best-colleges/mary-baldwin-university-3723
"Northern Kentucky University",https://www.usnews.com/best-colleges/northern-kentucky-university-9275
"Palm Beach Atlantic University",https://www.usnews.com/best-colleges/palm-beach-atlantic-university-8849
"University of Arkansas--Little Rock",https://www.usnews.com/best-colleges/university-of-arkansas-little-rock-1101
"University of Michigan--Flint",https://www.usnews.com/best-colleges/university-of-michigan-flint-2327
"Alabama State University",https://www.usnews.com/best-colleges/alabama-state-university-1005
"American International College",https://www.usnews.com/best-colleges/american-international-college-2114
"Barry University",https://www.usnews.com/best-colleges/barry-university-1466
"Belhaven University",https://www.usnews.com/best-colleges/belhaven-2397
"Brenau University",https://www.usnews.com/best-colleges/brenau-university-1556
"Colorado Technical University",https://www.usnews.com/best-colleges/colorado-technical-university-10148
"Grand Canyon University",https://www.usnews.com/best-colleges/grand-canyon-university-1074
"Hardin-Simmons University",https://www.usnews.com/best-colleges/hardin-simmons-university-3571
"Idaho State University",https://www.usnews.com/best-colleges/idaho-state-university-1620
"Judson College at Southeastern",https://www.usnews.com/best-colleges/judson-college-at-southeastern-666974
"Lamar University",https://www.usnews.com/best-colleges/lamar-university-3581
"Liberty University",https://www.usnews.com/best-colleges/liberty-university-10392
"National Louis University",https://www.usnews.com/best-colleges/national-louis-university-1733
"Our Lady of the Lake University",https://www.usnews.com/best-colleges/our-lady-of-the-lake-university-3598
"Pontifical Catholic University of Puerto Rico--Arecibo",https://www.usnews.com/best-colleges/pontifical-catholic-university-of-puerto-rico-arecibo-667004
"Roosevelt University",https://www.usnews.com/best-colleges/roosevelt-university-1749
"Saint Leo University",https://www.usnews.com/best-colleges/saint-leo-university-1526
"South College",https://www.usnews.com/best-colleges/south-college-4938
"Southeastern University",https://www.usnews.com/best-colleges/southeastern-university-1521
"Southern University and A&M College",https://www.usnews.com/best-colleges/southern-university-and-am-college-9636
"St. Thomas University",https://www.usnews.com/best-colleges/st-thomas-university-1468
"Tennessee State University",https://www.usnews.com/best-colleges/tennessee-state-3522
"Texas A&M University--Corpus Christi",https://www.usnews.com/best-colleges/texas-am-university-corpus-christi-11161
"Texas Southern University",https://www.usnews.com/best-colleges/texas-southern-university-3642
"Texas Wesleyan University",https://www.usnews.com/best-colleges/texas-wesleyan-university-3645
"Trinity International University",https://www.usnews.com/best-colleges/trinity-international-university-1772
"Universidad Ana G. Mendez--Gurabo Campus",https://www.usnews.com/best-colleges/universidad-ana-g-mendez-gurabo-campus-11719
"University of Alaska Fairbanks",https://www.usnews.com/best-colleges/university-of-alaska-fairbanks-1063
"University of Bridgeport",https://www.usnews.com/best-colleges/university-of-bridgeport-1416
"University of Charleston",https://www.usnews.com/best-colleges/university-of-charleston-3818
"University of Colorado--Colorado Springs",https://www.usnews.com/best-colleges/university-of-colorado-colorado-springs-4509
"University of Mary Hardin-Baylor",https://www.usnews.com/best-colleges/mary-hardin-baylor-3588
"University of Maryland Eastern Shore",https://www.usnews.com/best-colleges/umes-2106
"University of New Orleans",https://www.usnews.com/best-colleges/university-of-new-orleans-2015
"University of Pikeville",https://www.usnews.com/best-colleges/university-of-pikeville-1980
"University of the Cumberlands",https://www.usnews.com/best-colleges/university-of-the-cumberlands-1962
"Valdosta State University",https://www.usnews.com/best-colleges/valdosta-state-university-1599
"William Woods University",https://www.usnews.com/best-colleges/william-woods-university-2525
"Wilmington University",https://www.usnews.com/best-colleges/wilmington-university-7948
"Wright State University",https://www.usnews.com/best-colleges/wright-state-9168
"Albizu University--Miami",https://www.usnews.com/best-colleges/albizu-university-miami-667083
"Alliant University",https://www.usnews.com/best-colleges/alliant-university-1158
